Unique_trajectory,Elev,Vinit,Vavg,Vel_diff,Duration,Deceleration ,HtBeg,HtEnd,AtmDensBeg,AtmDensPeak,AtmDensEnd,TrailLength,EnergyRecBeg,EnergyRecPeak,EnergyRecEnd,ZenithAngle,AbsMag,F,Mass_kg,Kb,IAU_code
20230113043807_NKRMT,56.78737,20.9411,20.44301,0.49809,0.63,0.790619048,86.7756,75.9161,5.63E-06,2.01E-05,3.00E-05,12.8790963,8.700464445,32.49781843,48.05305578,33.21263,0.6,0.756,0.000197,7.491817973,  ...
20230113043900_5Htgk,83.74351,15.66397,15.30395,0.36002,1.57,0.229312102,81.7593,58.002,1.23E-05,8.43E-05,0.000379824,24.0272015,9.431580659,66.94275695,323.7082325,6.25649,-0.66,0.537,0.00278,7.479923139,  ...
20230113044104_iQJYg,62.08006,15.10175,14.16853,0.93322,0.72,1.296138889,85.0732,75.8653,7.32E-06,1.69E-05,2.99E-05,10.2013416,5.676325718,12.90650706,21.84807988,27.91994,2.06,0.59,0.000129,7.238733516,  ...
20230113044240_7uraa,41.34281,32.14114,31.75521,0.38593,0.78,0.494782051,89.3607,74.0554,3.69E-06,1.87E-05,3.87E-05,24.7690638,16.50051938,91.77463405,192.6537831,48.65719,-1.22,0.682,0.000404,7.824777404,  ...
20230113044305_URg5A,61.63411,22.24142,21.8938,0.34762,1.79,0.194201117,89.7702,57.2218,3.43E-06,0.000150399,0.000410703,39.189902,5.496078624,282.6215693,812.3777988,28.36589,-2.33,0.769,0.00392,7.331213149,  ...
20230113044309_KtD5c,36.83197,35.60476,35.33665,0.26811,0.52,0.515596154,101.3765,90.4403,4.20E-07,1.56E-06,3.12E-06,18.375058,2.4365227,8.790161585,18.31654457,53.16803,0.78,0.629,4.73E-05,7.013540929,  ...
20230113045720_pw2JG,68.14792,14.29405,13.97119,0.32286,0.35,0.922457143,75.4711,70.9118,3.18E-05,3.98E-05,6.26E-05,4.8899165,22.6954195,27.97171051,43.40741142,21.85208,0.89,0.332,0.000167,7.806301299,  ...
20230113050427_TZt1Q,18.56724,25.71633,25.43576,0.28057,0.6,0.467616667,88.2772,83.7097,4.49E-06,4.77E-06,9.19E-06,15.261456,26.89800811,28.4354255,56.91066481,71.43276,-0.16,0.085,0.000179,7.825793442,  ...
20230113050427_Ykz2a,15.98714,25.1023,26.40632,-1.30402,0.32,-4.0750625,88.3174,86.0379,4.46E-06,4.73E-06,6.40E-06,8.4500224,29.42274655,33.0128953,48.10614009,74.01286,-0.75,0.162,0.000159,7.828231937,  ...
20230113051017_qfc7m,11.34772,19.76219,19.34978,0.41241,3.94,0.104672589,95.4878,80.9485,1.34E-06,7.15E-06,1.44E-05,76.2381332,7.027095908,41.49401217,85.92554932,78.65228,-0.14,0.687,0.002,7.120319798,  ...
20230113051342_QuwCU,76.17237,20.06682,19.36695,0.69987,0.64,1.093546875,92.1934,80.3714,2.37E-06,5.87E-06,1.54E-05,12.394848,2.686520369,6.907811804,18.75585164,13.82763,0.94,0.468,0.000155,7.03716665,  ...
20230113051548_YI8qi,58.45615,26.92051,25.56579,1.35472,0.48,2.822333333,95.6276,85.0803,1.33E-06,3.32E-06,7.72E-06,12.2715792,2.959356872,7.4965008,17.75822502,31.54385,0.66,0.5,9.67E-05,7.132669458,  ...
20230113051806_3XmvL,44.23893,27.62166,26.94716,0.6745,0.6,1.124166667,90.0582,78.5885,3.40E-06,9.65E-06,2.01E-05,16.168296,10.45659432,31.44181848,67.16223197,45.76107,1.25,0.573,4.42E-05,7.612949854,  ...
20230113051831_VCymu,54.3977,23.28815,23.26873,0.01942,0.51,0.038078431,87.0308,77.3309,5.55E-06,1.03E-05,2.43E-05,11.8670523,10.83667298,21.1648001,52.20478619,35.6023,0.74,0.413,8.92E-05,7.606872415,  ...
20230113052501_2XwCb,21.22693,47.78072,46.68045,1.10027,0.52,2.115903846,95.9241,87.2585,1.22E-06,2.44E-06,5.32E-06,24.273834,20.31730089,41.22253378,93.47821055,68.77307,-0.2,0.452,6.15E-05,7.904787409,  ...
20230113052658_V67e3,10.51242,30.65211,30.65181,0.0003,1.91,0.000157068,100.8926,90.4943,4.63E-07,8.73E-07,3.11E-06,58.5449571,6.49513203,11.8944129,44.79160322,79.48758,0.95,0.312,0.000169,7.151142864,  ...
20230113052741_0VR4K,35.25962,40.94359,40.0904,0.85319,0.43,1.984162791,96.5072,86.4863,1.10E-06,3.49E-06,6.03E-06,17.238872,8.386840773,28.01533027,49.45968399,54.74038,0.65,0.662,3.30E-05,7.589240906,  ...
20230113052936_hwX6f,25.31206,35.05388,34.19322,0.86066,0.4,2.15165,91.3929,85.5979,2.74E-06,2.78E-06,7.00E-06,13.677288,21.70778432,21.47776709,56.95720438,64.68794,1.43,0.014,1.75E-05,7.884284078,  ...
20230113052953_muaPp,70.08315,17.42886,16.70942,0.71944,0.25,2.87776,78.8729,75.0417,1.96E-05,2.57E-05,3.43E-05,4.177355,20.29459054,25.9407705,33.59267445,19.91685,1.36,0.484,5.69E-05,7.808482635,  ...
20230113054243_CyZcc,43.4042,26.50719,25.81651,0.69068,0.3,2.302266667,87.5814,82.3521,5.20E-06,5.98E-06,1.17E-05,7.744953,15.38848298,17.4648713,35.06816929,46.5958,1.26,0.17,2.05E-05,7.755720928,  ...
20230113054251_YyEYb,70.52467,17.67298,17.47415,0.19883,0.86,0.231197674,80.5923,66.6931,1.49E-05,4.07E-05,0.000113343,15.027769,15.5728493,44.19421297,124.6405373,19.47533,0.12,0.492,0.000548,7.704633087,  ...
20230113055033_26IDI,46.53408,42.23316,40.5367,1.69646,0.38,4.464368421,104.1339,92.9431,2.39E-07,9.98E-07,2.10E-06,15.403946,1.743239367,6.177161509,12.80021615,43.46592,0.68,0.636,2.82E-05,6.912675313,  RLM
20230113055110_H9IPr,51.16492,32.44465,32.487,-0.04235,0.4,-0.105875,97.6971,88.0723,8.97E-07,2.03E-06,4.86E-06,12.9948,3.157096316,7.348265191,18.91070213,38.83508,2.21,0.459,1.20E-05,7.184930185,  ...
20230113055314_CWJu2,44.89061,36.0851,35.84592,0.23918,0.28,0.854214286,88.876,81.9718,4.12E-06,6.72E-06,1.21E-05,10.0368576,21.62597687,36.47014418,68.49607076,45.10939,-0.16,0.443,5.57E-05,7.983910283,  ...
20230113055318_O02Aj,56.00565,30.494,30.37647,0.11753,0.73,0.161,91.4993,73.3984,2.80E-06,3.01E-05,4.42E-05,22.1748231,8.554306432,110.9058185,164.255459,33.99435,-0.45,0.854,0.000199,7.598354884,  SCC
20230113055449_taZNG,27.96758,19.0888,18.6364,0.4524,0.56,0.807857143,86.5246,81.6113,6.11E-06,8.51E-06,1.30E-05,10.436384,13.91671693,19.44958773,29.95598314,62.03242,0.99,0.432,7.61E-05,7.552754226,  ...
20230113060028_B3Whh,20.73608,58.76653,54.90512,3.86141,0.26,14.85157692,110.9691,105.8912,6.51E-08,9.84E-08,1.70E-07,14.2753312,2.532493525,3.203768804,4.545411504,69.26392,1.47,0.448,4.89E-06,6.861779892,  ...
20230113060446_UPI9G,54.98743,29.62612,27.92035,1.70577,0.69,2.472130435,92.6827,78.243,2.23E-06,7.80E-06,2.14E-05,19.2650415,6.409884487,23.557525,66.00674786,35.01257,-0.15,0.531,0.000244,7.470184239,  SCC
20230113060857_xr8eo,55.1306,15.98824,15.94415,0.04409,1.16,0.038008621,89.9066,74.6164,3.63E-06,2.38E-05,3.67E-05,18.495214,3.154851469,24.09806967,37.87224871,34.8694,1.49,0.804,0.000237,7.012739548,  ...
20230113061002_IrCyI,65.55213,23.44139,22.72757,0.71382,1.2,0.59485,95.3892,70.4142,1.40E-06,2.39E-05,6.75E-05,27.273084,2.197134152,45.78043109,129.7813232,24.44787,0.55,0.712,0.000358,6.991461403,  ...
20230113061030_NGBg9,78.66615,13.64167,12.6125,1.02917,0.24,4.288208333,77.0469,74.1981,2.59E-05,2.97E-05,3.91E-05,3.027,16.15130973,17.27221925,21.2121868,11.33385,2.39,0.333,4.06E-05,7.655261415,  ...
20230113061324_t0at1,28.59926,56.95908,55.21825,1.74083,0.32,5.44009375,95.7973,88.5667,1.32E-06,2.83E-06,4.66E-06,17.66984,23.04041302,50.15283489,83.80455095,61.40074,-1.07,0.586,7.17E-05,8.069638731,  ...
20230113061809_GC7Er,49.83244,16.85208,16.48566,0.36642,0.76,0.482131579,83.7247,74.2944,9.74E-06,2.59E-05,3.84E-05,12.5291016,11.00321874,30.93184978,45.82672929,40.16756,1.9,0.707,9.87E-05,7.513658047,  ...
20230113062337_h4wPA,52.18234,32.12541,32.12426,0.00115,0.42,0.002738095,87.3352,76.8883,5.80E-06,1.32E-05,2.74E-05,13.4921892,21.8391372,54.13373607,118.2825179,37.81766,0.14,0.519,6.94E-05,7.9814781,  ...
20230113062755_ZjSrc,68.1476,20.20609,19.31093,0.89516,0.52,1.721461538,93.3764,84.2031,2.08E-06,3.47E-06,9.32E-06,10.0416836,2.398429051,3.998453222,11.30581238,21.8524,1.18,0.323,7.46E-05,6.99765917,  ...
20230113063116_lO1Jz,13.22588,59.64969,59.56473,0.08496,1.99,0.042693467,118.5286,93.6921,2.10E-08,1.79E-07,1.98E-06,118.5338127,1.879845477,8.677814136,80.0086381,76.77412,-2,0.521,0.000589,6.481843842,  ...
20230113063233_YOoqN,27.02732,26.41602,25.97216,0.44386,1.04,0.426788462,98.019,86.08,8.73E-07,3.26E-06,7.06E-06,27.0110464,3.422062219,13.36812465,30.72769671,62.97268,1.08,0.6,0.000112,7.067187859,  ...
20230113063247_F5S7C,74.09082,27.14168,25.38856,1.75312,0.54,3.246518519,89.6058,76.8276,3.91E-06,1.52E-05,2.70E-05,13.7098224,8.310091337,34.4094273,59.85880003,15.90918,1.29,0.686,5.06E-05,7.585068313,  ...
20230113063258_MVr2I,77.08091,20.27205,18.97641,1.29564,0.24,5.3985,81.7607,77.6717,1.32E-05,1.46E-05,2.38E-05,4.5543384,17.37684708,18.18778033,28.89992857,12.91909,2.27,0.169,1.97E-05,7.793331556,  ...
20230113063744_84PfM,76.82088,22.7901,22.18262,0.60748,1.03,0.589786408,96.467,74.4979,1.20E-06,6.41E-06,3.87E-05,22.8480986,1.625424292,9.654061481,66.12911481,13.17912,0.96,0.44,0.00017,6.879665587,  ...
20230113063815_rN8pT,19.10462,64.78934,64.66876,0.12058,0.59,0.204372881,110.7804,98.3152,6.57E-08,2.41E-07,8.02E-07,38.1545684,3.436613259,9.094263129,26.32932821,70.89538,0.8,0.537,1.61E-05,6.98912966,  ...
20230113064602_4glRE,28.89152,32.55789,32.06528,0.49261,0.42,1.172880952,90.3733,83.9676,3.55E-06,4.53E-06,9.79E-06,13.4674176,21.2128314,27.31669273,63.05323146,61.10848,1.27,0.231,1.92E-05,7.889926923,  ...
20230113064800_92oWI,78.36934,18.08782,16.89602,1.1918,0.26,4.583846154,76.7898,72.8094,2.79E-05,3.84E-05,4.90E-05,4.3929652,31.02288436,40.7344689,48.76350759,11.63066,0.71,0.573,0.000101,7.992976499,  ...
20230113065511_of8tA,59.64007,15.88485,15.5843,0.30055,0.83,0.362108434,73.9901,63.2207,4.11E-05,0.000108415,0.000186565,12.934969,41.06158863,108.2057052,185.1840105,30.35993,0.11,0.636,0.000756,8.04856442,  ...
20230113065749_uWnhN,41.58435,12.96004,12.54122,0.41882,0.76,0.551078947,78.6709,72.5277,2.11E-05,2.51E-05,5.03E-05,9.5313272,17.42978345,20.34472533,40.80094056,48.41565,1.94,0.199,0.000142,7.594807133,  ...
20230113070055_MZise,41.65585,15.67793,15.06481,0.61312,1.76,0.348363636,83.2117,65.9408,1.11E-05,3.01E-05,0.000128686,26.5140656,12.59556017,35.9443093,153.3645292,48.34415,1.24,0.404,0.000528,7.522600318,  ...
20230113070630_2tZKl,82.12006,22.55848,21.44131,1.11717,0.68,1.642897059,93.7687,81.0916,1.92E-06,4.80E-06,1.48E-05,14.5800908,2.550934422,6.568524976,21.61948823,7.87994,1.65,0.421,6.95E-05,7.067787202,  ...
20230113070706_rBsdd,28.58381,61.5261,60.60543,0.92067,0.28,3.288107143,110.3299,102.1043,7.04E-08,1.31E-07,3.64E-07,16.9695204,2.241291283,3.452943016,7.680302054,61.41619,1.91,0.401,2.25E-06,6.880158038,  ...
20230113070926_YzWuT,54.32423,14.05283,12.47549,1.57734,0.76,2.075447368,74.7941,67.5017,3.68E-05,6.66E-05,0.000103156,9.4813724,30.49593434,49.93243176,68.86459961,35.67577,1.31,0.575,0.000223,7.880492733,  ...
20230113070951_Hkbjd,28.90024,63.10154,63.14302,-0.04148,0.74,-0.056054054,105.3788,84.2293,1.84E-07,2.86E-06,9.66E-06,46.7258348,4.716622759,62.0463409,240.029335,61.09976,-1.74,0.642,0.000199,7.322650414,  ...
20230113071705_VeiR4,34.89533,59.87817,58.92104,0.95713,0.24,3.988041667,104.1418,96.1719,2.44E-07,5.35E-07,1.32E-06,14.1410496,4.459275084,8.507678105,19.99088844,55.10467,-0.88,0.452,4.00E-05,7.352717803,  ...
20230113071736_38rMW,42.7795,46.57812,47.6119,-1.03378,0.53,-1.950528302,105.0365,87.704,1.93E-07,2.47E-06,5.45E-06,25.234307,1.911101708,21.19569516,51.39703676,47.2205,-0.25,0.73,6.83E-05,6.940538166,  ...
20230113072543_tXuF6,62.23334,16.34124,15.29572,1.04552,0.95,1.100547368,89.2896,77.4814,4.24E-06,9.69E-06,2.50E-05,14.530934,3.519404718,8.243987969,21.91058708,27.76666,2.21,0.443,0.000109,7.087351232,  ...
20230113072944_FZaSh,76.55347,29.46971,25.67665,3.79306,0.96,3.951104167,95.6242,72.2751,1.40E-06,8.78E-06,5.25E-05,24.649584,3.156871049,20.41728845,122.9551771,13.44653,-0.35,0.462,0.000404,7.226323826,  NCC
20230113073733_Onkn3,63.46766,37.95504,36.74481,1.21023,0.24,5.042625,88.8392,80.9721,4.69E-06,7.03E-06,1.55E-05,8.8187544,20.79752281,31.63420819,74.34760182,26.53234,-0.5,0.322,7.07E-05,8.04311775,  ...
20230113074110_7XiqQ,45.89683,55.15486,53.47008,1.68478,0.24,7.019916667,94.8398,86.0022,1.72E-06,3.94E-06,7.72E-06,12.8328192,18.22755536,43.50274004,89.66185459,44.10317,-0.62,0.525,3.76E-05,8.062427703,  ...
20230113074431_hMdYe,67.83222,31.204,30.07549,1.12851,0.68,1.659573529,101.0598,82.0143,4.57E-07,4.80E-06,1.34E-05,20.4513332,1.270327987,13.44805816,40.8369624,22.16778,0.27,0.648,0.000107,6.812470317,  ...
20230113074633_JtINc,19.82687,59.83113,59.60224,0.22889,0.25,0.91556,107.6313,102.4756,1.14E-07,2.01E-07,3.33E-07,14.90056,4.244370026,6.461924166,9.667485907,70.17313,1.55,0.541,3.67E-06,7.132305244,  ...
20230113075058_jjqG3,14.56807,45.92723,45.23016,0.69707,1.16,0.600922414,99.7046,87.704,5.98E-07,1.38E-06,5.53E-06,52.4669856,12.91779574,28.77367606,126.0736028,75.43193,-0.69,0.345,0.000191,7.631718915,  BPX
20230113075412_jjBK4,35.39666,55.25247,53.43526,1.81721,0.24,7.571708333,95.7645,88.6243,1.43E-06,3.46E-06,5.08E-06,12.8244624,18.6378587,46.63594856,69.31066856,54.60334,0.66,0.676,1.25E-05,8.028917335,  ...
20230113075742_fC9gN,36.86301,65.03388,63.59139,1.44249,0.29,4.974103448,110.5034,99.6651,6.64E-08,3.36E-07,6.24E-07,18.4415031,1.950244487,6.368060768,10.65851154,53.13699,-1.07,0.74,4.10E-05,6.866263912,  FEV
20230113075827_QozZ0,13.58501,64.99886,64.14768,0.85118,0.51,1.668980392,113.298,105.648,4.27E-08,8.18E-08,1.69E-07,32.7153168,3.625767494,5.669353348,9.437901076,76.41499,1.36,0.518,6.53E-06,6.877015772,  JBC
20230113080412_BpFe8,33.18872,64.23468,61.24991,2.98477,0.27,11.0547037,97.1511,88.9407,1.00E-06,2.40E-06,4.50E-06,16.5374757,19.05779069,44.70721381,84.69987843,56.81128,-1.89,0.556,9.01E-05,8.051931056,  ...
20230113080442_FhaE0,37.3238,61.17527,57.85139,3.32388,0.26,12.78415385,107.6295,98.6765,1.12E-07,2.23E-07,7.32E-07,15.0413614,2.462920589,3.912943382,10.29691977,52.6762,1.67,0.378,3.97E-06,7.023948008,  ...
20230113080753_gQBY5,6.56615,66.07158,65.99747,0.07411,1.61,0.046031056,113.4233,102.222,4.18E-08,2.36E-07,3.46E-07,106.2559267,7.575006637,26.59751504,36.34429143,83.43385,0.12,0.839,7.47E-05,7.041822137,  TPY
20230113081237_sbrnA,29.00411,69.36159,68.86765,0.49394,0.48,1.029041667,113.7689,97.9645,3.99E-08,2.39E-07,8.99E-07,33.056472,1.910346558,6.908433953,21.80131159,60.99589,-1.11,0.615,5.99E-05,6.760532012,  ...
20230113081911_rA8oc,13.22122,65.00901,65.62819,-0.61918,0.49,-1.263632653,112.21,104.8719,5.01E-08,8.15E-08,1.97E-07,32.1578131,4.176802406,5.949732272,11.42222258,76.77878,1.51,0.395,6.90E-06,6.952618319,  ...
20230113082248_G91mK,15.22519,61.29193,59.51703,1.7749,0.47,3.776382979,111.1238,103.996,5.96E-08,1.38E-07,2.39E-07,27.9730041,3.665192314,6.448649857,9.470349325,74.77481,1.04,0.635,1.18E-05,6.933819885,  ...
20230113082403_CvyFY,24.11478,13.86369,12.99642,0.86727,1.44,0.602270833,74.6986,67.4382,3.72E-05,8.08E-05,0.000103278,18.7148448,60.1828595,124.6744516,149.7586933,65.88522,1.36,0.759,0.000482,8.019905011,  ...
20230113082621_33Veo,24.93701,16.11324,15.73853,0.37471,4.04,0.09275,86.7187,60.5639,6.54E-06,4.50E-05,0.000263245,63.5836612,11.46056542,93.74280299,553.0842011,65.06299,-0.21,0.514,0.00397,7.421052245,  ...
20230113083214_4EJOh,68.4192,21.24709,19.11129,2.1358,0.68,3.140882353,92.7003,81.4824,2.40E-06,6.47E-06,1.45E-05,12.9956772,3.000767095,8.054220157,17.82005163,21.5808,1,0.522,0.000131,7.114754117,  ...
20230113083616_hYDlO,40.12911,63.61482,61.21338,2.40144,0.34,7.063058824,110.6253,97.644,6.47E-08,4.08E-07,9.40E-07,20.8125492,1.704868632,6.581412269,13.59270927,49.87089,-0.82,0.7,3.85E-05,6.814938234,  ...
20230113084057_onrMB,26.07742,67.68842,67.16092,0.5275,0.25,2.11,110.8529,103.9395,6.18E-08,1.10E-07,2.34E-07,16.79023,2.729309854,4.095722897,7.146921876,63.92258,-0.56,0.467,2.73E-05,6.945640363,  ...
20230113084336_tWKn7,20.47327,38.66475,38.29907,0.36568,0.67,0.545791045,96.9798,88.1123,1.03E-06,1.97E-06,5.19E-06,25.6603769,11.08534413,21.25605244,60.36929485,69.52673,1.05,0.374,3.08E-05,7.610296504,  ...
20230113084535_jshoz,18.64056,63.44728,62.53859,0.90869,0.76,1.195644737,110.5093,97.1849,6.59E-08,2.81E-07,1.02E-06,47.5293284,3.464786568,9.932954065,31.13880265,71.35944,0.63,0.547,2.78E-05,6.972552747,  ...
20230113084721_eEtjq,30.78354,66.35236,64.76104,1.59132,0.32,4.972875,111.2097,100.6576,5.87E-08,3.70E-07,4.93E-07,20.7235328,2.179695678,8.416968452,10.5296624,59.21646,0.32,0.875,1.42E-05,6.868361128,  KCR
20230113084837_zYAsf,47.75891,43.70204,43.01179,0.69025,0.56,1.232589286,103.1657,86.6687,2.82E-07,2.54E-06,6.64E-06,24.0866024,2.075955172,16.67006804,47.26510411,42.24109,-0.9,0.654,0.000143,7.017269603,  ...
20230113085652_SyDqo,21.4299,59.98191,59.7363,0.24561,0.78,0.314884615,111.2633,95.2395,5.79E-08,1.98E-07,1.44E-06,46.594314,2.461883922,5.982696795,35.55692268,68.5701,-0.87,0.406,0.000111,6.82637831,  ...
20230113085747_0XzSR,25.07251,70.89159,71.15861,-0.26702,0.26,-1.027,111.5219,103.8242,5.56E-08,1.36E-07,2.42E-07,18.5012386,2.879333147,5.482118157,8.528715826,64.92749,1.11,0.641,3.63E-06,6.957807194,  ...
20230113085912_G1Zq7,79.26697,43.37608,42.30645,1.06963,0.3,3.565433333,95.5178,82.9844,1.40E-06,6.80E-06,1.16E-05,12.691935,6.71000022,36.26830965,64.20375465,10.73303,-0.12,0.721,3.75E-05,7.64230669,  ...
20230113085943_i2buJ,58.80677,23.00278,22.56072,0.44206,1.75,0.252605714,96.4605,63.1021,1.17E-06,7.40E-05,0.000188667,39.48126,1.807540362,156.3674473,397.704803,31.19323,-1.13,0.798,0.00174,6.906838272,  ...
20230113090232_5J2Zb,37.79986,66.88696,68.1158,-1.22884,0.27,-4.551259259,114.9511,105.0305,3.39E-08,5.87E-08,1.90E-07,18.391266,1.231151664,1.87709593,4.456718988,52.20014,0.78,0.377,5.87E-06,6.600166985,  ...
20230113090323_EfhcF,31.52296,21.09425,20.56717,0.52708,1.58,0.333594937,94.0904,77.2416,1.92E-06,1.83E-05,2.69E-05,32.4961286,4.10557499,49.1303674,73.18017219,58.47704,-0.14,0.836,0.00058,7.134381583,  ...
20230113090330_3YyIN,44.22501,63.53502,63.65007,-0.11505,0.37,-0.310945946,107.2148,91.0119,1.23E-07,5.77E-07,3.39E-06,23.5505259,2.469764345,8.510585416,51.77983709,45.77499,-0.64,0.442,4.30E-05,7.076529514,  ...
20230113090836_eSvmC,31.59915,58.74425,57.70389,1.04036,0.38,2.737789474,107.709,96.3878,1.10E-07,2.91E-07,1.19E-06,21.9274782,2.597744971,5.336992216,18.88310749,58.40085,0.04,0.413,2.77E-05,7.005171058,  ...
20230113090837_jEzaF,68.00208,32.32447,32.32858,-0.00411,0.44,-0.009340909,87.9134,75.0821,5.37E-06,1.32E-05,3.51E-05,14.2245752,16.83879226,46.14035694,134.7362495,21.99792,-0.75,0.458,0.000145,7.920089508,  ...
20230113091200_369Mg,77.56132,40.55303,39.40308,1.14995,0.32,3.59359375,94.273,82.2246,1.82E-06,7.05E-06,1.32E-05,12.6089856,7.722984456,33.07758136,64.83242419,12.43868,-0.28,0.655,5.83E-05,7.685380527,  ...
20230113091301_5RLBT,73.25787,38.1693,37.08314,1.08616,0.27,4.022814815,92.8907,83.5231,2.26E-06,7.20E-06,1.05E-05,10.0124478,8.837277037,30.6451611,45.60271727,16.74213,0.09,0.734,3.92E-05,7.717125414,  ...
20230113091422_9Oaph,64.23295,29.83793,28.58672,1.25121,0.2,6.25605,84.9578,80.0457,8.81E-06,1.12E-05,1.80E-05,5.717344,25.64782541,32.105212,52.5983891,25.76705,0.42,0.323,3.89E-05,8.054605168,  ...
20230113091521_fG1mb,54.88946,21.11955,20.83246,0.28709,1.01,0.284247525,91.2564,74.041,3.03E-06,1.34E-05,4.04E-05,21.0407846,4.357339731,22.37814425,73.530973,35.11054,0.85,0.544,0.000238,7.237262837,  DSA
20230113092044_DD8TM,16.8132,57.08372,56.78603,0.29769,0.49,0.607530612,110.6335,102.5711,6.47E-08,1.18E-07,3.17E-07,27.8251547,3.036383395,4.634102514,9.916999908,73.1868,0.97,0.407,1.62E-05,6.871680827,  ...
20230113092312_l2M02,16.65198,15.93773,15.16969,0.76804,2.9,0.264841379,86.6078,73.9052,6.61E-06,2.22E-05,4.12E-05,43.992101,16.69102537,61.35238674,113.5401512,73.34802,1.61,0.648,0.000377,7.497468265,  ...
20230113092621_zj4yC,18.95683,61.51896,60.03669,1.48227,0.35,4.235057143,99.6013,92.6617,5.97E-07,8.60E-07,2.33E-06,21.0128415,18.01178553,24.80439512,66.96869862,71.04317,0.84,0.255,9.14E-06,7.892469729,  ...
20230113092731_S6elp,33.27618,67.16812,64.56482,2.6033,0.32,8.1353125,111.5588,99.8439,5.60E-08,2.37E-07,5.71E-07,20.6607424,1.988828161,5.548754499,11.26469434,56.72382,-0.38,0.648,2.45E-05,6.846079041,  KCR
20230113093112_jS8tV,35.83031,68.95517,68.58209,0.37308,0.36,1.036333333,110.9623,97.9556,6.16E-08,2.96E-07,8.64E-07,24.6895524,2.114034573,6.758492522,17.45276308,54.16969,-0.98,0.614,4.41E-05,6.902101216,  ...
20230113093726_lcu8R,38.46142,66.51994,67.03288,-0.51294,0.24,-2.13725,110.089,99.9277,7.10E-08,2.40E-07,5.50E-07,16.0878912,2.04351363,5.114334399,10.41200297,51.53858,-0.34,0.617,1.72E-05,6.911819673,  ...
20230113093747_oWH1K,48.88384,67.18278,64.40852,2.77426,0.29,9.566413793,108.717,94.0606,9.11E-08,4.18E-07,1.76E-06,18.6784708,2.052205828,6.522815057,24.86357512,41.11616,-0.9,0.513,3.18E-05,6.988938923,  ...
20230113093905_hFBk1,39.05756,60.18489,58.54303,1.64186,0.35,4.691028571,110.0089,97.7125,7.22E-08,1.81E-07,8.79E-07,20.4900605,1.670886464,3.191529012,12.14249648,50.94244,-0.49,0.39,3.55E-05,6.80782577,  ...
20230113093912_2hScx,73.31161,35.19206,35.06752,0.12454,0.24,0.518916667,91.4836,83.4936,2.92E-06,5.18E-06,1.06E-05,8.4162048,9.942060743,18.54804454,41.22075117,16.68839,1.14,0.422,1.70E-05,7.74134814,  ...
20230113094400_aqW6B,22.94573,51.28453,49.47022,1.81431,0.35,5.183742857,107.662,100.8647,1.12E-07,2.45E-07,4.60E-07,17.314577,2.683516119,4.697964644,7.682664891,67.05427,1.45,0.566,9.10E-06,6.927958524,  ...
20230113094509_RQgPU,47.45016,23.78362,21.73455,2.04907,0.64,3.201671875,83.4878,73.7774,1.07E-05,2.15E-05,4.25E-05,13.910112,24.85332188,49.20974343,93.37633401,42.54984,0.77,0.496,0.00014,7.937510292,  ...
20230113094610_CLkKZ,33.41699,67.97696,67.2691,0.70786,0.35,2.022457143,104.8318,92.0304,2.02E-07,2.16E-06,2.75E-06,23.544185,5.18452499,45.92169329,58.72512474,56.58301,-0.45,0.897,2.73E-05,7.416556867,  ...
20230113094712_D7RFZ,24.73321,57.92218,57.66026,0.26192,0.51,0.513568627,108.9203,96.8346,8.79E-08,3.95E-07,1.03E-06,29.4067326,2.678369496,8.601594135,20.90331605,65.26679,-0.1,0.614,3.93E-05,6.94020321,  ...
20230113094727_lzVI5,57.11354,26.56028,26.28627,0.27401,0.63,0.434936508,94.2547,81.3229,1.76E-06,9.15E-06,1.46E-05,16.5603501,3.773002232,22.55035267,37.67504313,32.88646,0.79,0.755,9.53E-05,7.244864575,  ...
20230113094820_G82Kp,27.358,58.7935,58.25045,0.54305,0.75,0.724066667,110.6446,91.7795,6.58E-08,1.04E-06,2.87E-06,43.6878375,2.044091838,19.32538236,55.31923252,62.642,-1.68,0.716,0.000252,6.810120596,  ...
20230113094833_h02Ip,63.79432,45.56834,44.97362,0.59472,0.24,2.478,95.1419,85.6473,1.46E-06,4.60E-06,7.51E-06,10.7936688,8.612891778,28.95900366,49.13889724,26.20568,0.35,0.679,1.87E-05,7.734842978,  OLE
